event_id,description,total_cost,paid_by,participants
81e90f6e-a956-457e-be75-d0e431e40993,Quà tặng chung,1599000,Person_12,Person_9;Person_20;Person_17;Person_4;Person_5;Person_11;Person_15;Person_6;Person_1;Person_16;Person_13;Person_10;Person_14;Person_3;Person_8;Person_12;Person_18;Person_2;Person_19;Person_7
0c4b8178-b862-4f2c-8ffc-91a20c74db59,Quà tặng chung,668002,Person_19,Person_15;Person_2;Person_14;Person_10;Person_6;Person_19;Person_9;Person_20;Person_16;Person_5;Person_3;Person_11;Person_7;Person_12;Person_13;Person_18;Person_1;Person_17;Person_8
1f61062e-4825-4dd5-9b22-9a5f0925c01a,Sách và tài liệu chung,261000,Person_4,Person_3;Person_9;Person_4;Person_8;Person_14;Person_7;Person_13;Person_10
fdc58272-8726-4010-b5d8-24d0df09e798,Hoạt động team building,1553000,Person_3,Person_3;Person_9
aa096ebd-d2a5-41ea-85de-207c4c44b352,Đăng ký dịch vụ trực tuyến dùng chung,206992,Person_12,Person_13;Person_12;Person_11;Person_5;Person_8;Person_1;Person_2;Person_10;Person_7;Person_3;Person_17;Person_9;Person_18;Person_19;Person_4;Person_14;Person_15
b54289a9-c5e4-418d-bf17-16ea34cc4657,Đăng ký dịch vụ trực tuyến dùng chung,832000,Person_1,Person_1;Person_11
e367254d-c9b4-454b-8e13-0289ef363358,Cà phê nhóm,131004,Person_6,Person_6;Person_12;Person_15;Person_13;Person_20;Person_19;Person_9;Person_3;Person_7;Person_16;Person_11;Person_2
298063ca-6105-4c5e-8e5d-ebbc04904154,Đi lại chung (taxi/grab),1603998,Person_16,Person_5;Person_15;Person_2;Person_16;Person_9;Person_13;Person_4;Person_1;Person_18;Person_10;Person_8;Person_17;Person_7;Person_12;Person_20;Person_19;Person_3;Person_11
6abdf44e-be18-41e3-a43e-c0fe220fe404,Ăn trưa chung,1350007,Person_13,Person_3;Person_18;Person_5;Person_7;Person_9;Person_16;Person_2;Person_19;Person_17;Person_20;Person_12;Person_1;Person_4;Person_11;Person_8;Person_15;Person_13;Person_14;Person_6
5c5771b7-a9eb-4074-a378-19fb9f726a37,Thiết bị nhỏ cho dự án,1004000,Person_18,Person_16;Person_18;Person_4;Person_1;Person_19;Person_6;Person_2;Person_3
a3a5c567-4a81-4690-a035-52c87cd0bb05,Ăn trưa chung,1584002,Person_16,Person_7;Person_13;Person_11;Person_17;Person_5;Person_6;Person_4;Person_8;Person_20;Person_16;Person_1;Person_12;Person_10;Person_18
17866e39-d4df-44d5-87b3-f113b577e7d5,Thiết bị nhỏ cho dự án,712000,Person_16,Person_13;Person_16
e5de76ee-72d3-499c-9f0d-cc7c47f135ea,Tiền điện nước chia sẻ,1287000,Person_1,Person_2;Person_7;Person_3;Person_14;Person_4;Person_13;Person_20;Person_12;Person_8;Person_6;Person_9;Person_17;Person_11;Person_5;Person_15;Person_18;Person_19;Person_1;Person_16;Person_10
ead98aa9-8db6-4d30-afd7-10ae8cb94a37,Vé xem phim,774004,Person_5,Person_11;Person_9;Person_15;Person_13;Person_5;Person_8;Person_18;Person_1;Person_16;Person_10;Person_6
a50e24c6-1e2e-41be-adbd-133ea34ed0ef,Quà tặng chung,1067000,Person_20,Person_20;Person_17;Person_10;Person_8;Person_1
a3e6910b-d965-4a4a-a1c5-b273dc6dccad,Mua đồ dùng văn phòng,1640000,Person_5,Person_18;Person_10;Person_2;Person_17;Person_9;Person_12;Person_16;Person_7;Person_14;Person_13;Person_6;Person_3;Person_20;Person_15;Person_5;Person_4
ded74d9e-3476-47b0-b633-5c594275f6f7,Quà tặng chung,1922004,Person_18,Person_6;Person_11;Person_2;Person_1;Person_7;Person_18;Person_10;Person_13;Person_17
321e3990-d9d5-477c-9b96-8954c8154f35,Ăn trưa chung,302994,Person_8,Person_6;Person_5;Person_17;Person_2;Person_1;Person_18;Person_8;Person_19;Person_7;Person_4;Person_11;Person_13;Person_3;Person_12;Person_14;Person_16;Person_10;Person_15
cebabbfc-d7bf-47cf-8c63-60951254d361,Thiết bị nhỏ cho dự án,387000,Person_6,Person_6;Person_8;Person_12;Person_9;Person_19;Person_15;Person_18;Person_20;Person_7;Person_16;Person_11;Person_14;Person_17;Person_4;Person_3;Person_10;Person_1;Person_2;Person_5;Person_13
7b3012ff-00b9-415a-932f-24b6d8ef125b,Thực phẩm cho bữa tối chung,153000,Person_18,Person_18;Person_14;Person_3
72bffd53-2a85-49c0-bedc-5e8788d1bb17,Vé xem phim,1588001,Person_18,Person_3;Person_11;Person_16;Person_9;Person_20;Person_10;Person_8;Person_5;Person_12;Person_17;Person_2;Person_4;Person_1;Person_13;Person_18;Person_15;Person_14;Person_6;Person_19
0d80bee1-c64d-4380-ba0b-5bfa97f93863,Tiệc cuối tuần,1407008,Person_20,Person_16;Person_7;Person_18;Person_19;Person_6;Person_15;Person_20;Person_10;Person_9;Person_14;Person_3;Person_17;Person_11;Person_4;Person_1;Person_8
8641f4bf-0997-46d6-8750-b8793bf50c22,Hoạt động team building,1138998,Person_10,Person_3;Person_18;Person_5;Person_13;Person_10;Person_15;Person_7;Person_4;Person_19;Person_2;Person_17;Person_16;Person_6;Person_1
e7714bf8-5f9e-4a18-a175-10326785b9b0,Vé xem phim,323000,Person_13,Person_8;Person_18;Person_1;Person_11;Person_6;Person_13;Person_10;Person_4;Person_17;Person_5
e6e77186-cb09-415f-936e-53116ed6ba67,Thiết bị nhỏ cho dự án,1639000,Person_13,Person_20;Person_16;Person_19;Person_3;Person_13;Person_1;Person_15;Person_6;Person_14;Person_7;Person_8;Person_11;Person_4;Person_2;Person_17;Person_9;Person_5;Person_10;Person_12;Person_18
4e156cd8-3974-4129-bd07-189c4642f424,Ăn trưa chung,1960995,Person_10,Person_9;Person_19;Person_15;Person_12;Person_18;Person_2;Person_6;Person_14;Person_17;Person_7;Person_10;Person_3;Person_8;Person_13;Person_5
e7ceffe0-1acb-4dec-beac-c3a5b35d9b18,Mua đồ dùng văn phòng,1985004,Person_12,Person_11;Person_16;Person_10;Person_4;Person_6;Person_7;Person_5;Person_15;Person_3;Person_18;Person_14;Person_20;Person_17;Person_12
3a7702b6-3057-48a5-a1b1-dbe9b62663c0,Đăng ký dịch vụ trực tuyến dùng chung,761000,Person_17,Person_10;Person_17
9ba901c9-46a4-4693-8ade-3dbf8bd82496,Mua đồ dùng văn phòng,1899002,Person_2,Person_19;Person_6;Person_7;Person_4;Person_3;Person_18;Person_2
e7740664-64a8-4abb-9654-7f2ef37894b9,Đi lại chung (taxi/grab),1552000,Person_9,Person_11;Person_5;Person_16;Person_9
65dfc931-af06-4f7c-9c53-58769bfe7cfc,Đi lại chung (taxi/grab),1209008,Person_13,Person_20;Person_17;Person_15;Person_16;Person_8;Person_18;Person_19;Person_13;Person_10;Person_1;Person_4;Person_2;Person_9;Person_3;Person_14;Person_5;Person_7;Person_11;Person_12
f1a4b37e-a749-4153-88f3-6f91612a83b0,Đi lại chung (taxi/grab),669000,Person_15,Person_9;Person_15;Person_19;Person_17;Person_7;Person_6;Person_3;Person_2;Person_20;Person_1
bbd6fe99-d748-4bc0-9d7f-d8cd2fd4da1e,Tiệc cuối tuần,1448004,Person_5,Person_10;Person_3;Person_16;Person_13;Person_11;Person_1;Person_19;Person_5;Person_4;Person_14;Person_12;Person_8
cf6db387-d94c-4ec2-99b3-0979a7b46997,Cà phê nhóm,1581000,Person_7,Person_11;Person_3;Person_7;Person_1;Person_10;Person_18
3596a0b4-8dbf-4547-8945-b1130cd9974f,Đồ dùng sinh hoạt chung,1975005,Person_14,Person_2;Person_3;Person_12;Person_7;Person_16;Person_6;Person_18;Person_5;Person_1;Person_20;Person_8;Person_4;Person_9;Person_13;Person_14
bf59dd02-8692-4740-8549-b17dd537b9e3,Đăng ký dịch vụ trực tuyến dùng chung,183000,Person_10,Person_16;Person_15;Person_14;Person_12;Person_9;Person_11;Person_13;Person_10;Person_19;Person_20;Person_3;Person_7
5b77d7ed-aa55-4d08-80c8-254738f1debb,Đồ dùng sinh hoạt chung,1186000,Person_8,Person_8;Person_19;Person_15;Person_14;Person_13;Person_17;Person_20;Person_1;Person_2;Person_4;Person_6;Person_18;Person_12;Person_5;Person_7;Person_10
7a1e558b-dbd7-4c52-977d-bbb49c00dd94,Đăng ký dịch vụ trực tuyến dùng chung,1416002,Person_1,Person_16;Person_15;Person_10;Person_2;Person_19;Person_4;Person_1
629dab7f-8f22-4a5a-9cf6-990e6b604595,Tiền điện nước chia sẻ,1496001,Person_9,Person_19;Person_4;Person_9;Person_3;Person_6;Person_11;Person_14;Person_7;Person_16;Person_2;Person_15;Person_5;Person_20
bb6ec082-c1c4-45b0-ba41-f6f9e9b62f51,Sách và tài liệu chung,390000,Person_3,Person_14;Person_13;Person_6;Person_1;Person_8;Person_9;Person_11;Person_18;Person_19;Person_4;Person_17;Person_3;Person_15;Person_16;Person_2
c5ec2a97-712d-4cf9-9782-327c1bf2f3b8,Đi lại chung (taxi/grab),902004,Person_10,Person_1;Person_16;Person_11;Person_2;Person_3;Person_9;Person_10;Person_8;Person_7;Person_12;Person_19;Person_6
afaf411d-7bf4-4e07-bece-60cc972eeffb,Ăn trưa chung,1302003,Person_4,Person_11;Person_14;Person_5;Person_4;Person_17;Person_13;Person_10;Person_18;Person_2
38d0348d-cf28-4a4a-b893-9eb7d55091f6,Thực phẩm cho bữa tối chung,435006,Person_20,Person_11;Person_12;Person_1;Person_8;Person_2;Person_14;Person_16;Person_17;Person_19;Person_15;Person_3;Person_7;Person_6;Person_10;Person_20;Person_4;Person_5;Person_9
50c75598-0dd3-4f11-8543-1e300a46e77b,Hoạt động team building,263993,Person_14,Person_10;Person_3;Person_17;Person_2;Person_14;Person_5;Person_19;Person_15;Person_8;Person_9;Person_1;Person_12;Person_7;Person_11;Person_4;Person_16;Person_13
ee2d4680-867e-4fc8-927f-e58c93fc3719,Tiệc cuối tuần,1144000,Person_20,Person_2;Person_20
35c61462-157b-48c7-928e-6e32b80bb59b,Vé xem phim,931002,Person_11,Person_19;Person_8;Person_14;Person_18;Person_11;Person_13
b888e921-71c9-49d1-89c2-f852add0e175,Tiệc cuối tuần,115007,Person_20,Person_2;Person_9;Person_11;Person_3;Person_15;Person_6;Person_16;Person_20;Person_5;Person_17;Person_4;Person_13;Person_14;Person_7;Person_12;Person_8;Person_19;Person_1;Person_18
4f6f9284-234e-415a-b288-efeeb7b13620,Sách và tài liệu chung,1339000,Person_3,Person_11;Person_5;Person_3;Person_1;Person_4
bd989d26-e20a-464c-8d15-65944d450851,Đồ ăn vặt cho nhóm,305000,Person_6,Person_8;Person_4;Person_15;Person_20;Person_5;Person_9;Person_14;Person_12;Person_1;Person_18;Person_6;Person_17;Person_19;Person_16;Person_13;Person_7;Person_11;Person_10;Person_3;Person_2
ec002f16-bed3-4f76-9395-b68313457ea7,Đồ dùng sinh hoạt chung,365994,Person_3,Person_17;Person_20;Person_9;Person_12;Person_19;Person_15;Person_13;Person_18;Person_6;Person_1;Person_14;Person_10;Person_7;Person_4;Person_2;Person_3;Person_16;Person_8
51efe675-a557-4bc5-b508-2403ab0b553d,Ăn trưa chung,830994,Person_6,Person_2;Person_16;Person_19;Person_8;Person_18;Person_17;Person_3;Person_13;Person_1;Person_6;Person_4;Person_9;Person_7;Person_11;Person_14;Person_20;Person_10
8d326a2d-4fb7-4b39-92b0-9ecfb0e5e31d,Đồ dùng sinh hoạt chung,1767997,Person_2,Person_20;Person_7;Person_6;Person_17;Person_14;Person_2;Person_1
e6be464e-daa2-4904-8211-212efbd7969a,Hoạt động team building,1634000,Person_3,Person_19;Person_7;Person_15;Person_13;Person_10;Person_2;Person_18;Person_12;Person_6;Person_4;Person_8;Person_17;Person_5;Person_11;Person_1;Person_9;Person_16;Person_14;Person_3;Person_20
88d9b60f-05c2-4d0b-997d-d43dda126961,Mua đồ dùng văn phòng,441000,Person_2,Person_2;Person_5;Person_18;Person_9;Person_17;Person_16;Person_19;Person_14;Person_8
bf264493-02b0-4029-9ac7-75983c3eb458,Đồ ăn vặt cho nhóm,742000,Person_13,Person_18;Person_11;Person_5;Person_17;Person_13;Person_3;Person_7
6ae6bc22-1a49-4289-8a18-658ffeec1473,Quà tặng chung,1408000,Person_3,Person_7;Person_5;Person_3;Person_15
cdba734c-1bd1-4659-9898-40cba03f5a2a,Quà tặng chung,693999,Person_10,Person_18;Person_6;Person_16;Person_19;Person_3;Person_17;Person_20;Person_10;Person_8
11080d6d-7ffe-4222-8b22-567879f9521d,Mua đồ dùng văn phòng,613004,Person_12,Person_7;Person_5;Person_12;Person_18;Person_10;Person_6;Person_8;Person_15;Person_16;Person_3;Person_14;Person_19;Person_17;Person_13
49c8d004-b110-4627-91f5-6d980f7220d3,Vé xem phim,982002,Person_14,Person_15;Person_20;Person_7;Person_18;Person_3;Person_13;Person_14
20521ebe-55b9-4436-99c4-dc39d7375f27,Vé xem phim,154000,Person_17,Person_17;Person_7;Person_4;Person_5;Person_13;Person_8;Person_2;Person_12;Person_19;Person_20;Person_16
a7f45fa4-d2f2-45d9-80dd-ce52fa90c991,Sách và tài liệu chung,961002,Person_18,Person_19;Person_6;Person_18;Person_8;Person_12;Person_4
ace03a97-79ae-4caa-9449-f783c75242f6,Thiết bị nhỏ cho dự án,408999,Person_20,Person_20;Person_1;Person_4
de3cc546-57d6-4522-998d-9a44f6f92ae3,Mua đồ dùng văn phòng,1355004,Person_13,Person_8;Person_3;Person_12;Person_13;Person_4;Person_15;Person_17;Person_9;Person_16
4acb22ad-b197-4533-9095-5d03b81c4719,Sách và tài liệu chung,941001,Person_19,Person_4;Person_8;Person_5;Person_3;Person_16;Person_17;Person_7;Person_14;Person_11;Person_18;Person_19;Person_15;Person_1;Person_20;Person_6;Person_12;Person_13
912f0ee5-1bf7-4a61-ba22-cf7d86ce1498,Ăn trưa chung,1349000,Person_18,Person_6;Person_3;Person_9;Person_18
4590a4b4-ff33-4bb0-b0f9-ce1c5969d47a,Tiền điện nước chia sẻ,438996,Person_8,Person_17;Person_3;Person_18;Person_9;Person_20;Person_10;Person_2;Person_6;Person_12;Person_8;Person_13;Person_5
b6fea8e0-da11-4cc2-9965-6d508c16c6f3,Tiệc cuối tuần,1104000,Person_18,Person_15;Person_18
ed491759-e75b-4c46-9dfe-48f8a2c87813,Tiền điện nước chia sẻ,488000,Person_14,Person_6;Person_3;Person_15;Person_17;Person_12;Person_1;Person_4;Person_2;Person_14;Person_13;Person_7;Person_9;Person_8;Person_5;Person_20;Person_10
22783ec0-84a6-4e91-b884-7fb04febea1b,Tiệc cuối tuần,577995,Person_17,Person_2;Person_3;Person_7;Person_9;Person_16;Person_17;Person_4;Person_13;Person_11;Person_20;Person_5
8011f99a-6094-40c0-80e5-a7598da31f75,Đồ dùng sinh hoạt chung,1224000,Person_8,Person_18;Person_2;Person_13;Person_11;Person_9;Person_7;Person_8;Person_14;Person_15;Person_20;Person_17;Person_3
22268428-36f1-416c-9c9f-bc3cb0e289a1,Đồ ăn vặt cho nhóm,1666000,Person_5,Person_9;Person_13;Person_7;Person_19;Person_2;Person_17;Person_3;Person_1;Person_8;Person_10;Person_6;Person_5;Person_12;Person_20;Person_16;Person_14;Person_11
241591fa-f05e-4657-94e3-466f45186aa4,Quà tặng chung,1666000,Person_8,Person_10;Person_13;Person_4;Person_3;Person_18;Person_6;Person_8;Person_19
116a4320-d8ab-4e5f-ae83-22013dc82f62,Cà phê nhóm,117000,Person_19,Person_3;Person_15;Person_14;Person_10;Person_4;Person_1;Person_16;Person_19;Person_18;Person_11;Person_20;Person_13
16ecda4d-1537-429e-b6c1-e86420cd4f86,Thực phẩm cho bữa tối chung,233000,Person_16,Person_17;Person_9;Person_16;Person_15;Person_13
7b399a92-f3c0-456e-a94f-65ed21979e56,Tiệc cuối tuần,701001,Person_17,Person_17;Person_18;Person_15;Person_2;Person_19;Person_12;Person_6
131ffdce-9413-4521-891e-89492ecac878,Cà phê nhóm,1730000,Person_12,Person_10;Person_14;Person_13;Person_19;Person_15;Person_9;Person_8;Person_3;Person_4;Person_12;Person_5;Person_1;Person_16;Person_18;Person_7;Person_20
3d84dd01-e726-4b87-b3fb-6da813ab6bf2,Cà phê nhóm,531006,Person_11,Person_14;Person_15;Person_8;Person_16;Person_11;Person_12;Person_20;Person_10;Person_2;Person_6;Person_19;Person_5;Person_18;Person_7
7cb314f1-ad1c-41a2-a72a-8b4913ec8ac5,Cà phê nhóm,433998,Person_5,Person_14;Person_4;Person_1;Person_2;Person_20;Person_9;Person_13;Person_8;Person_17;Person_5;Person_15;Person_11;Person_6;Person_19;Person_18;Person_16;Person_7;Person_3;Person_12
7f60fa98-40b4-4974-b89c-a87ef51b7cda,Sách và tài liệu chung,1458005,Person_19,Person_16;Person_3;Person_11;Person_14;Person_1;Person_7;Person_10;Person_20;Person_6;Person_13;Person_8;Person_2;Person_9;Person_5;Person_18;Person_19;Person_4
9a762333-f1d7-4e1f-bce1-5a98da4dccd0,Mua đồ dùng văn phòng,1969994,Person_14,Person_1;Person_13;Person_4;Person_20;Person_18;Person_8;Person_9;Person_11;Person_14;Person_6;Person_7;Person_19;Person_16
d452daf3-1797-408d-9ef5-c53922ad3473,Sách và tài liệu chung,1443000,Person_6,Person_8;Person_10;Person_7;Person_12;Person_16;Person_11;Person_20;Person_19;Person_3;Person_1;Person_14;Person_18;Person_17;Person_2;Person_4;Person_15;Person_13;Person_5;Person_9;Person_6
a995e31f-f968-45d7-afa7-93ca1c7a478f,Tiệc cuối tuần,1032000,Person_19,Person_2;Person_5;Person_16;Person_18;Person_4;Person_17;Person_11;Person_10;Person_19;Person_15
db6164a5-5345-43fb-988e-f05441dd5d98,Đi lại chung (taxi/grab),1792000,Person_8,Person_17;Person_2;Person_3;Person_7;Person_8
1706d129-d676-45b4-9fb7-51ae42425b57,Sách và tài liệu chung,1150996,Person_19,Person_5;Person_15;Person_14;Person_3;Person_4;Person_18;Person_20;Person_9;Person_2;Person_10;Person_12;Person_6;Person_19;Person_1
834ba294-3070-4158-95ec-ea39c9de8aa7,Ăn trưa chung,1043000,Person_10,Person_17;Person_11;Person_16;Person_20;Person_12;Person_5;Person_4;Person_10;Person_9;Person_13
c6e04177-2112-4adb-b670-ff807d09bc4f,Thực phẩm cho bữa tối chung,1890000,Person_1,Person_9;Person_18;Person_3;Person_17;Person_1;Person_2
7d080b36-bb3e-414e-bec4-b111d6b7e37e,Sách và tài liệu chung,1357000,Person_10,Person_12;Person_14;Person_6;Person_17;Person_10;Person_5;Person_9;Person_2
654dba8b-c3cb-46d1-9e13-75215a833d01,Ăn trưa chung,568998,Person_10,Person_14;Person_18;Person_12;Person_19;Person_16;Person_1;Person_6;Person_8;Person_9;Person_11;Person_10;Person_15;Person_4;Person_7;Person_17;Person_20;Person_13;Person_5
671e99fe-c2df-4c05-9fd7-c056d10e3342,Vé xem phim,1878000,Person_17,Person_17;Person_9;Person_13;Person_3;Person_19;Person_7
c7311016-703a-439f-bfe3-60006d1be968,Thiết bị nhỏ cho dự án,778002,Person_11,Person_3;Person_14;Person_9;Person_2;Person_11;Person_8
31a45f83-936c-4712-a7dd-c6adf01bcd87,Thực phẩm cho bữa tối chung,790006,Person_3,Person_14;Person_15;Person_16;Person_17;Person_1;Person_12;Person_3;Person_13;Person_20;Person_5;Person_2;Person_6;Person_7;Person_11
7dffbc0c-8709-4dbb-a2dd-b00ecae6f084,Ăn trưa chung,1147999,Person_13,Person_3;Person_5;Person_18;Person_12;Person_8;Person_1;Person_16;Person_15;Person_10;Person_20;Person_17;Person_7;Person_19;Person_9;Person_13;Person_4;Person_2;Person_6;Person_11
0575f266-c0da-445f-a69b-148a9f3c58b0,Sách và tài liệu chung,1587000,Person_12,Person_4;Person_3;Person_9;Person_8;Person_15;Person_2;Person_12;Person_7;Person_6;Person_19;Person_14;Person_11
a6b60979-4450-431a-a52b-cd16cb61b2f8,Thực phẩm cho bữa tối chung,529002,Person_15,Person_15;Person_20;Person_14;Person_4;Person_17;Person_16;Person_9;Person_6;Person_11
720e19fc-30bc-42e4-87e8-2aaa3a85d2b1,Đồ dùng sinh hoạt chung,276003,Person_17,Person_17;Person_3;Person_14;Person_19;Person_18;Person_16;Person_13
da01f137-e2ab-428c-93c0-87301a0aa894,Đi lại chung (taxi/grab),349998,Person_11,Person_8;Person_11;Person_1;Person_16;Person_15;Person_2
6b8ab6da-92ca-4e5b-a0cd-339445bdcc40,Vé xem phim,93993,Person_9,Person_3;Person_5;Person_9;Person_13;Person_19;Person_12;Person_2;Person_18;Person_20;Person_15;Person_11;Person_16;Person_4;Person_1;Person_10;Person_14;Person_8;Person_7;Person_6
e2473517-01f9-4665-9e4e-65941c895251,Thực phẩm cho bữa tối chung,1397000,Person_3,Person_11;Person_3;Person_6;Person_12;Person_15;Person_7;Person_16;Person_17;Person_2;Person_5;Person_19;Person_1;Person_9;Person_4;Person_18;Person_14;Person_8;Person_20;Person_13;Person_10
4e01ad15-0acd-49ab-a69b-a004a44ceba6,Sách và tài liệu chung,1500002,Person_13,Person_9;Person_1;Person_12;Person_8;Person_13;Person_20;Person_2
0cbc9303-7eb7-4b5a-aaac-889d38389f10,Tiệc cuối tuần,367992,Person_7,Person_12;Person_7;Person_17;Person_13;Person_16;Person_4;Person_15;Person_2;Person_9;Person_18;Person_14;Person_20;Person_19;Person_10;Person_3;Person_11;Person_8;Person_5;Person_1
6609e533-0daa-484e-b678-86acb9abc186,Sách và tài liệu chung,1428003,Person_3,Person_11;Person_3;Person_10;Person_18;Person_9;Person_16;Person_6;Person_17;Person_5
8300768c-7cab-42b8-9048-6dd182d710be,Sách và tài liệu chung,288999,Person_1,Person_14;Person_1;Person_19
e0f775f8-1738-4974-a939-732f00b40c69,Mua đồ dùng văn phòng,1585001,Person_13,Person_19;Person_10;Person_16;Person_9;Person_11;Person_12;Person_13;Person_5;Person_18;Person_1;Person_8
3d4e70d1-e2b7-40d3-a5fd-8ef2ecb28d29,Đồ dùng sinh hoạt chung,1244004,Person_13,Person_17;Person_7;Person_18;Person_10;Person_14;Person_13;Person_19;Person_3;Person_5;Person_8;Person_4;Person_2
96d36d12-fca4-484c-905e-d2d4845c7090,Quà tặng chung,297000,Person_13,Person_13;Person_5
25674903-cbaf-4161-8e6f-e69326433e0c,Mua đồ dùng văn phòng,430001,Person_6,Person_12;Person_5;Person_8;Person_18;Person_9;Person_17;Person_11;Person_14;Person_6;Person_10;Person_2
d2c7cd6a-beb3-4897-851e-a7cc61c67e49,Mua đồ dùng văn phòng,1938001,Person_15,Person_5;Person_13;Person_18;Person_3;Person_15;Person_12;Person_4;Person_1;Person_8;Person_16;Person_10;Person_17;Person_9
